ID	3.3_con_rep1	3.3_con_rep2	3.3_con_rep3	3.3_bap_rep1	3.3_bap_rep2	3.3_bap_rep3
pask	402.8219415	426.601095	399.3429329	399.8328184	372.0885798	389.7484465
pgrmc2	402.815069	411.9856016	388.4075844	416.4838913	442.5002355	419.7709419
snrpb	402.7761254	395.1095757	365.8408994	384.1971616	413.1503937	376.898288
pnn	401.8311685	394.5049132	426.9042905	396.3855564	516.7811209	483.7844701
wee2	400.9148467	443.1303533	430.1015566	508.8551543	402.0945166	440.5351706
KDM3B	400.8300869	351.9926162	334.8035425	378.4619324	278.4264735	272.4185786
dido1	400.7178375	308.7551603	334.1571069	380.1568849	397.790852	387.7357602
pum1	400.2768576	366.4516279	352.5636295	367.4469289	390.6851057	387.7515478
smad2	399.6388686	423.3400615	399.1886442	388.066825	345.5426903	437.8467774
med14	399.0260783	451.9931021	416.8073938	422.6332585	390.4564312	418.6919761
ell	398.3142108	390.1665009	413.114039	449.9576225	375.3391255	427.2632591
si:dkey-204j6.1	397.8783853	439.3606181	412.0790663	483.7813295	397.0926698	421.6821369
dab2	396.9546183	362.5810248	322.8230856	212.5733828	208.1831671	280.848676
SF3B2	396.6613954	374.4796263	364.2445187	393.6032484	384.3144851	401.1019459
AL935186.6	395.1574822	550.215586	1730.352776	739.2510569	634.3076855	836.2255975
actb1	394.9850991	218.3676626	273.8060338	113.0499746	446.88901	302.4334058
smc3	394.9095026	404.5922535	425.5100617	435.458415	463.2806269	445.9917968
odc1	394.5779086	417.3414172	395.2075467	386.8657274	428.9990838	367.2593159
TAOK2 (1 of 2)	394.5257928	337.0603429	400.1492881	402.8965653	436.0809806	404.9378679
tsc22d1	394.1002759	412.5133864	382.8509408	418.1579424	401.0058573	414.5371456
PRR12 (1 of 2)	394.0309791	333.0436175	402.9574541	398.7041463	457.4632209	304.8913008
SEC24A	393.9954716	366.9875911	336.0294052	344.5376074	315.5648118	407.582056
hspa9	392.950292	336.2790252	385.7965025	430.5538924	373.5677161	438.3957328
rtkn2	392.7320929	454.0502631	438.0040633	439.0699712	415.2173498	460.8654673
h2afv	391.992163	399.4081861	337.7034933	330.6586348	265.4560899	394.6940074
zc3h7a	389.0897137	395.0452383	394.0503819	421.3432087	430.8789851	395.4148215
nnt	388.8760962	393.0415101	398.9893078	413.5980489	436.5813523	393.7584826
axin1	387.9626378	369.4307765	374.7789419	411.9969094	415.1659097	413.8749709
cbx5	386.1191129	386.3455139	406.0865854	396.9810014	452.9346229	386.5088425
ssrp1a	385.9203856	384.2888982	376.742462	397.6362339	394.4163824	376.5708093
mta2	385.8843054	397.5407659	392.7456856	385.5066545	412.5101984	421.7060437
zmym2	385.8144359	335.4012014	371.5996949	368.6242087	379.301415	398.8659786
tia1	384.3546207	398.1606949	389.6092339	385.0769619	437.0181254	395.0377248
6-Sep	384.1747926	425.9898898	417.4819843	422.89331	431.6692918	395.6669711
zgc:55733	383.3466667	409.11659	379.3529808	406.2514726	388.0452941	435.7601152
crk	381.9945193	398.1138049	410.3250184	403.9780879	344.9936843	400.3166283
smc1al	379.5250321	381.1221898	403.8724871	384.8188548	451.4536161	385.7271336
smc2	379.2180642	447.5358292	416.2899074	439.7626317	414.1614252	438.1882394
setd1a	379.1258594	368.138031	373.7225715	410.502707	362.2106806	358.9180799
pfn2l	378.200947	326.212949	356.1753352	408.397505	340.2036771	340.5242382
rad21a	377.4741893	373.5151106	380.2010052	405.9554514	467.8662766	333.7491266
dnajc5ga	377.0314913	404.0246668	309.9394207	368.3991548	298.1228819	411.9939978
ube2g1a	376.3390957	333.3516737	367.2058471	379.054461	358.1066971	336.1510886
zmynd11	376.1701488	329.9794128	283.1388075	298.3320467	300.0574967	305.0320355
plcg1	375.8895253	381.0458573	391.404951	430.7420044	430.0858725	375.8639784
oclna	375.8391276	459.317751	405.8489584	404.893858	361.454979	426.2343623
cnp	375.5161241	167.9740346	337.0655041	349.5850368	258.6262495	123.9655981
epb41l5	374.7704672	378.814222	392.9455851	418.8646992	446.0884152	415.0355809
TNRC18	374.2516	369.0485687	353.2444141	396.4093742	353.8170617	367.1898507
MEPCE (2 of 2)	373.9520773	320.6063266	322.7814164	322.3525415	288.0022791	257.7036857
casc3	372.8570728	389.645259	374.6010032	415.7333876	411.3224001	408.5405854
h2afvl	372.4206745	362.1050371	349.364111	362.3785981	399.6071546	357.4345019
nup98	371.758632	434.3826485	458.3262427	509.4821944	431.5795055	413.5294492
MAP1LC3C	371.2472099	409.306876	378.1203609	399.0497475	300.317503	350.2069644
zc3h7b	371.061082	365.6790339	354.3233084	375.758369	393.3917895	365.8050576
cdc42bpb	371.0032392	369.4400454	347.7958852	378.258752	390.8398936	412.0806038
PCNT	370.7426602	434.7986606	402.6646435	376.6828886	425.2070143	433.822758
lsm14aa	370.7300608	407.564314	391.4792799	457.5589034	372.9336001	355.9017569
cbx3a	370.6367105	405.9945906	363.233196	398.764906	372.7526246	404.5192725
ptmab	369.6877447	375.4452325	337.7322113	339.1090932	389.7830337	411.0530602
erf	369.4311746	358.3860085	363.6172284	376.278472	413.8074239	403.1714673
sf3a1	369.305753	436.3476652	373.633039	396.4963821	399.9363712	391.7173788
TRRAP	368.9249068	315.1856285	342.6137012	424.3039071	477.4247796	385.7650237
CACHD1	368.9220433	382.5348863	357.8133851	352.945777	362.3813682	383.3251716
itsn2b	368.7067076	355.2667353	369.3608202	383.554081	387.3630115	396.8898292
SRRM2	368.6133574	346.9137786	394.3268626	382.0783495	443.1170489	472.3407563
ncaph	368.4123393	440.961965	469.810611	459.9688759	363.7290984	400.1578507
sumo3a	368.3207071	386.9534478	416.9307121	414.9289292	430.3673901	400.7834885
gmps	368.1208344	359.6444044	346.8724057	346.2792233	372.8064028	339.970772
gnaia	368.0406562	425.2020293	418.3711149	411.524442	430.5680064	404.8684027
SCAF1	367.6850088	329.1168555	379.0353939	363.6667037	429.3512146	387.8949889
eif5a2	367.1770229	342.5377452	342.3833945	390.6177601	308.0260335	333.9223385
atad5a	366.5218528	349.1628612	364.0119595	395.474161	386.1967245	395.7910161
myef2	365.8225847	344.6630602	326.1577474	312.685917	386.1527666	336.4487966
ilf3b	364.8799187	376.9446209	363.4922208	381.7215686	430.6143025	379.6895258
rnf145b	364.6920727	397.7332329	368.4283312	394.3250736	405.7584535	341.5752376
dkc1	364.4899092	231.0802958	341.0634945	273.283984	338.56835	372.8923116
seta	364.3392888	332.8576934	360.4971065	361.4783825	354.5998863	375.1034698
mapkapk2a	363.4790917	393.494598	413.5617013	424.5547231	416.9101962	419.9040084
larp1	363.2923911	375.0139538	377.1676004	374.3346479	426.0464229	369.9865014
hnrnpc	363.0232216	495.1891203	435.1970235	488.6197455	410.1500338	404.4119172
micall2b	362.8445388	548.3945106	518.1023935	582.1507896	366.1070332	564.5490334
ncapg	362.842248	390.1392393	383.9951544	404.8943441	419.357809	367.5209381
srsf2a	362.6418026	417.4897203	381.8013276	410.0676675	484.0371687	399.4857524
gro2	362.6137403	333.1423046	312.5448716	325.1751939	361.1715909	366.1961376
zc3h15	362.4287578	363.4604843	360.4509326	367.4799821	302.8109442	368.4091002
TPP2	362.2019682	377.6365205	342.4746162	367.4138756	365.4093186	357.9392522
tle2	361.9539886	372.6340154	367.3719608	380.182647	396.8364046	369.9738713
tlk1a	361.4322579	343.988608	362.3232309	360.1353502	380.7660545	391.725047
med13b	360.7083636	475.972958	422.6427705	468.7576443	408.558197	468.4164239
HNRNPU (2 of 2)	359.4833559	366.1032246	371.7320227	382.983912	402.377437	391.7309109
glula	359.3676703	336.9098588	256.6980134	265.6112497	408.4006033	529.0405921
rpl12	358.0264042	356.0518696	303.0476736	402.8294866	254.4885962	247.8721056
cnot8	357.3855516	400.8345134	409.7371448	415.6823494	403.158391	435.0095302
ubn2	357.2188956	310.1209669	301.7165117	328.2520648	309.616935	339.1426026
aktip	357.1713614	348.0876634	370.726331	379.3636063	387.4654241	389.9297777
atp2b4	357.0218864	372.4001108	367.002569	404.7237308	415.3389355	398.1501262
skiv2l2	356.992106	407.8352944	373.9585092	406.7244261	425.8925703	389.7624298
trpc4apa	356.7395448	367.1724248	368.8393922	380.1427886	375.3068586	384.2850542
NOTCH1 (2 of 2)	355.2299046	301.4790371	301.5869993	321.8023017	344.3132722	340.8327719
vasa	355.1027649	375.4354183	331.2588454	339.8795261	414.6117597	367.4108764
nop56	354.9973879	321.7600379	316.4640284	377.713373	288.7121522	387.2792747
rrm1	354.960735	418.2454121	325.5152535	318.0541576	336.868489	295.9907347
tubb4b	354.9006014	435.8531396	352.0264347	334.7742535	303.1607368	279.6975385
puf60b	354.7293638	369.9896394	344.0755017	374.454709	372.4589484	348.7612764
sec61al1	354.3714256	257.1303981	276.3365928	278.147676	284.7816621	300.6575327
gar1	353.4173055	317.4935962	265.2435771	277.9756046	289.2335676	300.8623197
crebbpa	352.2346777	275.6721083	301.0103877	267.581322	286.8228982	309.2635483
sin3b	351.8675762	317.8741683	323.8124474	300.6496645	315.3758864	322.3712693
ddi2	351.8292053	326.9168437	338.9141524	372.1628533	428.1634162	377.0245884
CCNA2 (2 of 2)	351.8269144	380.4302901	352.7426944	362.64108	410.4876678	417.0175943
syncripl	350.9209013	354.4810558	359.2554771	354.8521732	377.0698506	324.950954
smarcd1	350.9031475	362.6377289	368.1541028	389.0404384	384.6516514	358.2324495
khdrbs1b	350.7324826	329.7564128	360.2921391	375.4341553	402.0080037	365.491111
plk3	350.5772806	321.8598154	281.1617731	191.8800889	255.1549791	314.288498
st14a	350.3487728	425.3127114	372.6048234	388.9767622	377.9845488	365.1708494
fam76b	350.3310191	377.6436086	386.0724202	390.5808182	444.5774797	390.9600277
zgc:56231	349.8619769	600.6168473	491.2139371	622.9667223	355.9546311	566.7096715
lmo7b	349.8276148	386.7784282	360.233577	380.627894	320.8098299	356.8260049
slc37a2	349.503466	360.7152403	354.0164204	361.2285386	414.1946274	366.0540497
zc3h18	348.828824	380.7219894	348.6534823	373.652195	369.6021532	365.7040173
ATP5B	348.8082068	320.5387179	288.8593124	241.9441333	173.3652443	232.3037831
stip1	348.7984709	242.7346333	302.2835506	253.4282017	300.5924736	300.1045176
ssbp3b	348.6249424	331.4095567	351.7600897	361.7860696	362.791486	390.5427855
calm1a	347.8288878	317.3322075	373.1228729	360.4741463	440.1204301	371.6505085
patl1	347.6696769	374.6153891	358.8663769	376.1331348	383.2192789	348.312008
bora	347.5196292	374.9152668	374.8301837	412.6103392	332.351582	370.5458315
TCF20	347.3970712	312.0151034	321.04764	338.7552287	362.7451899	342.5951129
ezh2	347.378172	306.1080582	348.3871373	309.7762568	363.2090859	350.9760433
kat7	346.6726043	294.3790239	346.3318323	303.3425342	385.5111685	321.3103464
abca5	346.2167341	317.6211805	345.0237574	342.2331137	371.7682484	335.0865571
tmem48	346.1291109	388.022648	367.1202563	407.6819989	346.8852765	359.8012803
wdr5	345.9355379	333.2698889	358.8793282	277.050599	369.504417	269.31159
dip2ba	345.0633141	346.6826001	352.4431267	365.9289086	314.3868338	372.0303117
kdm5c	345.0369698	308.916549	309.0300186	322.5119749	284.2317208	284.7238413
pbx4	343.9643006	246.486921	299.1527299	262.2145397	303.6639143	313.1481862
gnb2l1	343.6143802	281.2596475	324.2651776	326.7588345	193.1388129	319.0437062
aspm	343.3664006	293.9897281	340.840508	392.3462519	397.1403688	380.379667
rtn4a	342.2284435	286.091495	314.5568181	314.1791473	282.7100296	244.3690752
chd4b	341.478205	317.3223933	309.8166655	356.7410706	348.1478967	313.9492913
vcp	340.8299073	276.6284455	281.9996618	239.028154	305.0757108	228.9807307
hspd1	340.7142217	315.6627066	310.4315677	318.2524772	303.3978288	236.9593042
qk	340.0848231	313.9419539	315.3868234	299.0091527	312.9343529	399.3062255
heatr5a	339.7870185	333.6199279	325.1914726	352.0125081	332.7818081	371.3252851
ywhae1	337.6794784	321.6668032	323.9166204	335.1334648	349.511059	318.5930846
lemd3	337.5672289	371.0446637	339.1697985	370.3813791	349.9431557	328.8806992
WDR1	337.2717151	350.7647533	307.6960413	310.4927351	323.9967769	227.3780695
ppp4cb	336.9670381	359.8881231	337.6308537	353.0527141	352.2518802	323.8115444
tram1	336.9326761	332.3577155	344.6904039	382.6037993	320.6171634	353.7465317
EIF2C2	336.3605476	375.0679318	393.3414425	435.4890378	462.5670126	459.2235627
cdc5l	335.8491255	284.5070503	306.0185746	291.089005	328.957004	354.977509
sppl3	334.9488394	365.7324667	342.1891259	341.0013931	352.4810224	356.4344738
suv420h2	334.4901057	331.0115373	354.6414583	368.5940719	344.1706429	394.257369
ck2a1	334.1464851	319.7290481	331.129333	337.710162	320.285141	311.0281446
drap1	333.9838379	386.3700493	377.165348	351.3582477	424.2001915	360.5423927
lbr	333.8435262	293.5328235	316.9235158	298.2469831	301.0470169	281.4774713
aco2	333.1591483	374.3978415	324.7117137	380.7382336	374.0082303	283.933562
mlec	332.4690434	385.3739102	339.3595623	413.498889	338.3714748	354.629732
cited4b	331.4084009	219.0241222	220.3461448	187.7207232	457.9252464	274.878729
micall2a	331.1747389	335.5794923	357.2823844	305.9658948	336.6187708	334.7229925
xpo4	330.4611533	296.0174465	243.5829155	333.6397485	284.5773047	201.761652
arcn1a	330.1667849	323.453529	314.1412523	341.6162812	297.551897	300.0152052
suco	330.0390725	341.1037846	327.8796988	378.5708138	337.6087586	338.580115
hnrnpk	329.8626806	355.5279015	309.5565146	355.5477502	347.9309131	328.5473564
cbx1a	329.5935111	347.5909569	340.8416342	355.4811576	368.8052995	372.6618134
fam208ab	329.5104694	277.735812	295.6474496	318.8863224	305.5255778	325.8914405
hsd17b12a	329.4509085	379.9477597	354.1864758	372.2960386	337.7336177	308.2035275
pik3c2b	329.432582	264.3569052	191.9463354	246.5633283	301.3360167	319.3441206
ywhaqa	328.922878	279.4576552	293.4181476	303.9953363	274.6568505	284.0025761
znf346	328.8707622	317.7836597	312.3652436	343.5596193	343.0791778	337.8741862
ran	328.5643671	343.974432	338.6855349	321.0576308	290.2146703	296.1896578
fxr2	327.4000657	307.0932927	295.0702749	324.7557089	332.7855492	325.1913757
llgl2	327.3124424	303.3546357	299.2760482	319.723834	323.0544881	298.629961
mll2	327.0976795	279.8207798	299.2197385	343.1304128	360.3298441	316.9092302
phc2a	326.9086881	313.4430665	351.4154742	355.6449657	263.5373747	373.0731917
usp37	326.7689491	478.1566128	386.2531744	408.8879573	412.7533698	450.0970092
elavl1	326.7105336	346.8641624	461.4559372	460.8506206	476.4941817	396.3864321
ppp6r3	326.6658629	310.6569301	333.3135872	303.4096129	330.7340251	341.1201052
usp1	326.6011476	291.593978	339.7351481	358.3446405	343.9812499	349.9633851
WAPAL (1 of 2)	326.3886755	390.6779287	344.7562862	391.4333982	371.9043308	417.3743928
fbxw11b	325.8245649	313.5035872	286.2403471	228.0486341	238.8423929	206.7022511
entpd4	325.2736264	314.4457484	313.3782555	301.4905787	326.9924604	326.5306105
setdb1b	325.161377	320.7720772	323.3794257	320.0013843	367.478613	318.899814
prrc2c	324.4529457	268.9728407	284.7847407	299.8908974	322.1159404	322.2806037
zgc:123010	324.0566365	332.4155101	313.5393014	362.3222131	336.1487955	346.2091072
CNOT4 (1 of 2)	323.6849535	242.489824	300.9704078	236.3717401	272.6319817	285.5849391
syvn1	323.4896624	314.757076	338.6382347	343.294221	329.8244709	302.0075932
ckbb	323.2525641	179.5673061	243.7693007	132.8274983	183.456386	211.977546
depdc1a	323.2273653	423.2206556	392.5424075	428.571182	335.1709663	374.2513935
otx1b	323.0045845	343.7388917	344.60425	335.259845	308.656876	372.919827
szrd1	320.6015306	305.3790828	322.761708	351.8943912	325.6260247	337.1429974
slc4a2b	320.2189662	371.3260035	367.5746758	428.1682237	376.2178157	354.6567963
ldhba	319.3387246	324.5499909	301.2688494	312.6076585	185.2217162	228.1309098
zgc:153126	319.0495105	382.0747104	317.990022	402.8980235	259.500731	300.4906358
nrip1b	318.9017536	294.1881926	317.35879	318.8129247	305.3249614	320.885887
CU075911.1	318.8433381	269.8512097	229.6845494	116.4811961	296.5946438	216.5175926
zgc:92066	317.9184258	326.7500027	267.0150811	239.9278836	200.3586626	275.2265061
vps35	317.8376749	293.3621659	308.6043171	335.7838366	298.6672115	273.6427899
rpn1	317.5965677	310.454649	309.3763235	340.1288839	272.8082809	271.9814892
tob1a	317.5421611	280.5508457	300.5936958	312.3539261	335.4936359	278.9298128
itgb5	317.4614103	320.036559	311.5943635	289.9695683	312.5738046	330.3999119
hmgb3b	317.3783686	274.4578763	311.6174505	315.8988897	271.6695845	291.7849331
acvr1l	317.2689827	328.7580927	327.7682056	320.1472076	344.9417765	334.4176163
cul4b	315.7811051	271.4950847	298.8143085	307.3604513	319.9685506	288.967082
scaf4a	315.712381	259.9983193	284.4502609	286.2048976	316.194719	280.464362
lrmp	315.2169945	344.3184735	340.8776724	406.6233219	331.5565988	304.0148666
sept9a	314.1317259	352.4669681	358.3415703	383.5370682	334.6556301	344.1314664
hnrnpl2	314.1225626	300.7762328	314.4667225	326.6567583	369.0372475	329.3250057
KDM2A (1 of 2)	312.2607113	336.4496829	323.5798883	347.0306992	362.2925171	302.4699427
usp9	311.6954552	302.0504404	278.4656635	357.6393419	321.1549461	302.5407611
snrpa	311.33179	321.5926516	291.741244	309.1394952	329.9890792	281.3177915
ssb	310.9245995	299.8836878	328.9017203	339.9315364	349.389941	344.2997166
max	310.6508484	298.4813507	315.4617153	326.7476548	315.250092	301.64042
txlna	310.1331266	320.0240187	325.8643738	343.5800346	313.6671403	308.615808
eif5a	309.9343993	273.1307812	307.8497668	318.4337842	298.7308102	338.2291804
eif5b	309.8513576	269.6685569	299.1510406	297.1654605	297.134297	278.9356767
orc6	309.8192863	301.490487	299.5446456	311.5489816	312.2595525	335.2448836
arf5	309.4006418	249.3035904	279.1768553	277.1283714	271.2155088	272.3067126
eif4ebp2	308.9035372	256.989183	337.4979628	309.1642851	356.08744	305.6215875
zgc:113424	308.8926559	289.5139173	234.2884325	260.9959432	237.9674439	215.7264111
si:dkey-24p1.6	308.7322996	39.77621302	183.923889	368.8536373	141.1436428	123.1699058
sestd1	308.7282907	278.4347997	307.2044574	290.4746029	307.2254387	304.4997698
rab11a	308.1177913	315.0945747	311.8562037	339.8299462	313.6404849	281.885692
orc1	308.0897289	379.3060214	336.1780629	348.0772242	324.0187559	348.8645721
CDCA7L	308.0891562	327.6741712	315.2533694	291.859924	297.8628757	310.9325172
ints3	307.819414	253.9069855	254.2316475	255.648604	269.5698938	304.004943
vldlr	307.7970786	309.0108742	288.0422583	245.4861805	222.6111756	230.1345746
raver1	307.4809476	767.4960557	555.4565753	805.2798327	537.9229957	747.9145883
FNBP4	307.4654847	188.390253	230.2887528	307.8737492	319.4270268	198.6699999
TTC31	306.9626531	272.409439	313.9306539	280.7097908	333.1348742	337.755103
btg3	306.7123827	342.2024274	348.5982987	357.2470773	305.828139	387.9779862
ARHGAP33	306.41286	273.0713509	285.8794017	317.7518174	344.1079795	308.7182015
tmed2	306.081266	292.6680853	293.4778359	294.4011375	281.0877964	274.5129091
rrbp1a	305.9420997	269.7836009	286.2409102	318.1795656	236.4256442	227.9919794
dnajb1b	305.7072922	389.8698946	295.8101847	295.8618005	427.840279	374.4584359
TCOF1 (2 of 2)	305.0922112	488.474041	383.714732	433.8533868	310.6780037	340.6803094
