ID	96_con_rep1	96_con_rep2	96_bap_rep1	96_bap_rep2
WDR25	4.939581363	4.675962102	3.642509072	3.844678765
wdr67	4.939581363	6.084559839	6.070848454	5.993175721
wu:fj13e08	4.939581363	4.983256216	4.537160423	5.088545424
znf711	4.939581363	7.310529491	5.623522778	4.353533307
badb	4.919845835	6.735393549	8.499187835	9.4766243
cyp2p7	4.904905501	4.824967894	4.874475935	5.771880535
PROC (2 of 2)	4.898643632	5.975417934	4.65209117	7.248915653
si:ch1073-280h16.1	4.898423251	5.300711351	5.623522778	4.523151488
si:dkey-153k10.6	4.893985227	3.867853715	5.48294749	5.557381383
FP326649.1	4.890215946	5.380740148	4.045076619	4.871982584
si:ch1073-143l10.2	4.884022471	3.022314188	4.856678763	8.198212071
isg20l2	4.872015489	4.372568985	4.234218695	4.769380547
C20H6orf170	4.864081761	6.513313178	4.347813855	2.600812105
si:dkey-121j17.5	4.863618201	6.757632303	5.944740955	7.576278742
abhd5	4.863587803	8.201062563	6.650135204	7.519739348
ACVR2A (2 of 2)	4.863587803	7.811638643	4.409353087	1.583103021
adcy2a	4.863587803	5.344672821	4.153738416	3.392363616
CDHR5 (2 of 2)	4.863587803	3.747531	3.838022344	4.636230275
CR456623.1	4.863587803	4.546043549	4.153738416	3.731599977
CR790368.1	4.863587803	3.685981256	5.240286091	6.388951476
dctd	4.863587803	5.784570111	5.943041118	6.671648444
EPHB3 (1 of 2)	4.863587803	9.030654077	3.259087065	1.809260595
fbxo5	4.863587803	6.143424959	5.687426446	5.880096934
GLTPD2 (2 of 2)	4.863587803	4.484610528	3.834220076	5.993175721
GRID1 (1 of 2)	4.863587803	5.836136989	5.87913745	3.61852119
insig2	4.863587803	6.515033303	4.138542124	2.713890893
loxl5b	4.863587803	2.580186879	4.281545752	5.767583541
MAP3K6	4.863587803	6.143302093	5.495715442	6.106254508
mapk9	4.863587803	12.0408721	7.221114477	3.61852119
mfsd4b	4.863587803	8.478125487	6.077673366	9.725058396
MSANTD1	4.863587803	4.423281943	3.131279729	4.014296945
MTPAP	4.863587803	6.204735114	6.901596137	5.880096934
pigl	4.863587803	3.951255184	5.815233782	6.615109051
plek2	4.863587803	3.440298319	4.856678763	3.788139371
polr3gla	4.863587803	8.416323868	7.093307141	7.972054497
PTGFRN (1 of 2)	4.863587803	6.450467198	4.473256755	4.240511059
rab12	4.863587803	6.403716669	7.093307141	7.293581774
rars2	4.863587803	4.982918334	4.455152846	4.579690881
rmi1	4.863587803	4.423177507	3.514701736	3.279284829
RUNDC1	4.863587803	4.914641675	3.578605404	2.374654531
SH2D4A	4.863587803	4.429756984	6.006944786	7.915515103
shq1	4.863587803	6.513006013	7.093307141	7.23704238
si:ch211-120p12.3	4.863587803	6.020436052	4.02593108	3.561981797
si:ch211-89o9.4	4.863587803	4.730477765	14.70359496	10.17709085
si:ch73-74h11.1	4.863587803	8.662055952	5.687426446	2.883509073
si:dkey-21o19.6	4.863587803	6.757632303	6.837692469	5.03200603
si:rp71-68n21.11	4.863587803	4.238884588	4.601064091	4.636756091
SLC25A1 (2 of 2)	4.863587803	8.541524365	6.582077797	2.940048467
sp7	4.863587803	6.204735114	3.131279729	5.258163604
tada2b	4.863587803	7.679250483	6.454270461	4.579690881
TMEM132A	4.863587803	5.406105842	5.495715442	4.636230275
tpbgb	4.863587803	6.415143211	2.939568725	2.20503635
tyw3	4.863587803	4.546086552	4.920844436	5.936636328
vsig10	4.863587803	6.696383581	6.19865579	10.29016963
zgc:112148	4.863587803	4.668909591	5.246069373	5.65393936
zgc:77828	4.863587803	6.389034177	6.326597323	6.388951476
ZMIZ1 (2 of 2)	4.863587803	6.884122893	5.431811774	3.053127254
znf750	4.863587803	3.31738313	4.680029854	4.692797938
trmt13	4.862083131	5.138694045	5.202346484	5.343441972
CABZ01065289.1	4.84816871	3.93171334	3.898123744	3.505442403
gpc1	4.822232108	7.941999513	7.589071797	4.788700058
BX548078.1	4.813728429	4.406584448	8.455733341	10.11704601
fam178a	4.804707993	6.136870056	7.048574573	5.624787648
hnf1a	4.796926253	4.489918341	3.52782755	5.709574123
sirt7	4.7951936	5.021479841	5.910520541	4.671392124
zgc:173593	4.793514142	5.508588408	5.439716658	3.787206471
RBP1 (1 of 3)	4.788080603	3.93171334	4.920582431	5.710591832
NPDC1 (2 of 2)	4.787943814	5.774703968	4.409353087	3.222745435
si:ch211-208k15.1	4.787867821	5.037507717	4.473256755	3.279284829
C13H10orf54	4.787723433	4.853208654	6.709885133	6.841266625
ACBD3 (2 of 2)	4.787594244	5.774703968	5.87913745	5.767018147
ankle2	4.787594244	5.836130845	3.514701736	2.318115137
ARSI (1 of 2)	4.787594244	4.546043549	4.281545752	3.335824222
C7H4orf52	4.787594244	4.792267097	7.811712176	7.123963593
CCDC88A	4.787594244	3.624548235	3.131279729	1.41348484
chrna4	4.787594244	3.563115214	4.089834748	3.109666648
cldnf	4.787594244	6.880498345	9.138224515	11.64937666
cxcr4a	4.787594244	6.634766261	8.116468768	6.502030264
DCLK2 (3 of 3)	4.787594244	6.712724764	3.386894401	1.187327266
dpcd	4.787594244	4.791775633	6.390366793	6.841266625
egr2a	4.787594244	4.677178476	4.217642084	2.82696968
EMC7 (2 of 2)	4.787594244	5.108026681	4.409353087	4.24045452
ENSDARG00000063362	4.787594244	6.578800779	4.354082805	2.091957563
ENSDARG00000075057	4.787594244	4.301607702	4.808584863	3.844678765
f11rl	4.787594244	3.752421068	5.048389767	7.463199955
fam151b	4.787594244	4.423177507	3.834220076	4.805865417
FAM181B	4.787594244	4.054714534	4.601064091	2.996587861
FJX1	4.787594244	3.100825588	4.089834748	3.166206041
GRAMD1C	4.787594244	6.389034177	8.435284167	8.820145401
hdhd2	4.787594244	4.116012403	5.048389767	4.296993913
immp2l	4.787594244	4.270762182	5.304004439	6.931729655
irf5	4.787594244	3.25595011	5.751330114	4.523151488
LPHN3 (1 of 2)	4.787594244	5.46881667	3.386894401	1.809260595
MAST3 (1 of 2)	4.787594244	6.757632303	5.048389767	1.639642414
mcf2a	4.787594244	5.836136989	7.796247488	4.523151488
mertk	4.787594244	5.651837926	4.537160423	6.615109051
mettl11b	4.787594244	4.976074696	4.409353087	3.505442403
PAMR1	4.787594244	5.590404905	6.19866857	2.431193925
parla	4.787594244	5.836136989	8.499187835	6.784727232
ppie	4.787594244	5.344672821	5.87913745	6.632353566
rbm45	4.787594244	5.098940738	4.34544942	2.374654531
rtkn2	4.787594244	5.977647952	5.687432837	8.201434817
si:ch1073-443f11.2	4.787594244	5.651837926	7.157210809	9.668236305
taf1b	4.787594244	4.238878444	4.856678763	4.353533307
TEAD4	4.787594244	6.757632303	5.048389767	7.23709892
tyr	4.787594244	10.92948732	16.16762799	6.558569657
zdhhc3	4.787594244	5.344672821	4.920582431	4.187443184
ZRANB3 (1 of 2)	4.787594244	4.704933914	3.642509072	3.47925901
zgc:162322	4.785170049	8.475975331	8.775571199	5.195489687
fam203a	4.768474264	6.11181767	5.896627884	5.420064158
ENSDARG00000076819	4.760282158	6.136255726	7.0264	5.260255562
si:ch211-287j19.6	4.750570182	7.825031041	5.347950991	4.720049926
C22H19orf44	4.735660245	3.964807308	5.031909011	4.465877082
CEP192	4.726313037	4.484610528	3.450798068	3.335824222
PTGR1 (2 of 2)	4.72037794	4.38535934	27.28897503	33.62753935
CNNM2 (1 of 2)	4.717307801	4.791787919	4.728871427	4.523151488
hoxa13b	4.713112956	4.423177507	4.920582431	5.993175721
si:dkeyp-69e1.8	4.712026248	5.959003031	4.347864978	3.901218158
CCDC117	4.711973053	5.160797646	7.348921812	7.85897571
blm	4.711707075	5.528971884	5.240100771	6.162793902
zgc:113276	4.711631082	5.126524164	4.728871427	4.918927243
WASF3 (2 of 2)	4.711615883	5.037507717	4.797433672	2.374654531
zgc:171759	4.711615883	2.905941616	2.257416241	4.695574022
adprm	4.711600684	6.696199282	7.221114477	4.918927243
APOB (3 of 3)	4.711600684	4.546043549	6.070854844	6.954345412
BTBD17 (2 of 2)	4.711600684	4.054579382	3.003472393	1.583103021
BX005234.1	4.711600684	7.079418466	3.325744981	5.314702998
CABZ01020207.1	4.711600684	4.61067723	6.412094041	5.145084817
CABZ01054962.1	4.711600684	5.959003031	5.304004439	6.558569657
CABZ01072083.1	4.711600684	4.546043549	6.582077797	4.523151488
cda	4.711600684	4.976074696	7.231402967	8.085133284
CHST7	4.711600684	4.423951563	3.131279729	1.752721201
dffb	4.711600684	5.774716254	4.537160423	5.484321179
dna2	4.711600684	7.86342668	4.153738416	5.088545424
ENSDARG00000077072	4.711600684	3.563594392	3.322990733	2.374654531
ENSDARG00000091376	4.711600684	5.160373758	4.409353087	3.957893246
FAT4	4.711600684	8.354890847	2.17272471	1.187327266
GLRA3	4.711600684	5.898018471	5.431811774	3.448903009
lpar2a	4.711600684	8.539681374	10.22458687	7.576278742
ms4a17a.14	4.711600684	6.100440275	8.115765828	9.555157518
NPBWR2 (1 of 2)	4.711600684	5.713270947	4.409353087	2.600812105
nr1d4a	4.711600684	4.300311465	1.85320637	1.41348484
palmda	4.711600684	8.232147671	5.048389767	3.279284829
pax1a	4.711600684	4.423177507	5.815233782	4.24045452
PDXP	4.711600684	6.757632303	1.981013706	1.130787872
pnkd	4.711600684	5.2832398	4.473256755	3.675060584
PPP1R3A (2 of 2)	4.711600684	5.346356086	3.578605404	4.579690881
ptcd2	4.711600684	4.177445424	3.322990733	5.427781785
pum2	4.711600684	5.528971884	2.939785997	1.356945446
rictora	4.711600684	8.1019711	5.022233996	2.81126869
SEMA4D	4.711600684	6.081869072	5.304004439	3.731599977
sfi1	4.711600684	5.099002171	5.87913745	4.805848456
SFT2D2 (1 of 2)	4.711600684	3.447479839	6.006951176	4.57977569
si:ch211-121a2.2	4.711600684	0.864516187	0.127807336	5.597399966
si:dkeyp-72e1.7	4.711600684	5.10041513	5.304004439	4.523151488
slc13a3	4.711600684	7.064797407	6.518174129	6.897806019
SLC46A3 (1 of 2)	4.711600684	6.880498345	4.792775095	5.201624211
slc5a8l	4.711600684	5.406105842	3.514701736	5.427781785
srd5a3	4.711600684	4.484782541	5.367908107	6.275872689
st6galnac5b	4.711600684	4.300514194	3.450798068	4.070836339
tmprss13b	4.711600684	5.704590461	4.084882214	4.870224209
TP53INP2	4.711600684	6.880498345	3.834220076	1.470024234
wu:fc28f08	4.711600684	4.300311465	5.87913745	3.505442403
zgc:162576	4.711600684	5.544483722	5.943041118	4.466612094
zic6	4.711600684	5.467538863	4.153738416	4.24045452
zwilch	4.711600684	4.734956232	4.792775095	5.655183226
IL17RA (4 of 5)	4.709617252	4.300594057	4.283526765	6.09867823
si:ch211-220f16.1	4.701052778	4.277403092	3.05638463	4.302218153
ZNF580	4.694714915	5.123857971	3.70641274	3.279284829
neu3.3	4.685724877	7.126230428	5.751330114	6.936422425
HEATR1 (2 of 2)	4.678961451	4.215509323	14.67151531	12.234729
CABZ01079241.1	4.670868136	4.668909591	3.259087065	2.770430286
CABZ01038521.1	4.661209355	3.787112295	4.370851128	1.995133852
si:dkey-91f15.1	4.655464242	7.463129115	6.507310506	5.512229024
BX324003.1	4.654453528	6.956675291	7.286487929	5.398827962
COX19	4.651991336	5.959003031	5.119776554	6.170596338
UNC93B1	4.651193404	6.208789694	4.792775095	3.850293126
AMIGO3 (2 of 2)	4.650380273	4.423177507	4.537243498	5.088545424
pabpn1l	4.649209972	3.687302066	3.514701736	5.767018147
C11H3orf37	4.64509872	4.494335375	4.416408052	3.564565647
fkrp	4.642970901	8.580841498	6.227310194	5.096619249
kif19	4.637765342	5.098940738	3.851390992	2.318115137
uevld	4.636063086	7.126230428	8.243573164	6.27768195
LENG9	4.63566032	6.782819841	5.176197103	4.692775322
acap3b	4.635607125	7.310529491	4.473256755	2.431193925
adcyap1a	4.635607125	5.2832398	4.920582431	4.24045452
B3GALT2 (2 of 2)	4.635607125	4.361744486	3.898123744	3.109666648
bag2	4.635607125	10.62791262	6.709885133	5.82355754
btr12	4.635607125	8.296898075	9.010417179	10.86274407
C13H10orf32	4.635607125	3.378816151	5.687426446	6.671648444
C17H14orf101	4.635607125	5.836136989	4.217642084	5.427781785
c1galt1a	4.635607125	6.083048586	5.05018546	2.770430286
C4H12orf56	4.635607125	3.747414277	4.02593108	3.844854037
C5H9orf172 (1 of 2)	4.635607125	6.081869072	3.962027412	1.752721201
CABZ01041769.2	4.635607125	4.116012403	5.55961911	5.427781785
CABZ01088598.1	4.635607125	5.103161186	3.450798068	1.639642414
CLEC4M	4.635607125	3.931811633	8.626995171	13.39994936
cnksr1	4.635607125	5.406320858	5.495715442	4.466612094
crfb4	4.635607125	3.870280319	4.728871427	4.636230275
ctnnal1	4.635607125	6.207315301	4.089834748	2.883859618
cyp2r1	4.635607125	5.344672821	4.920582431	6.388951476
dpp6a	4.635607125	6.757632303	3.642509072	2.431193925
edn1	4.635607125	3.440249172	5.112293435	7.463199955
ephb2a	4.635607125	4.744201901	3.458766856	1.865799989
FAM35A	4.635607125	4.730342612	5.751330114	5.65393936
fam63b	4.635607125	5.098940738	4.601064091	2.148496957
fam83d	4.635607125	5.528971884	6.262559458	6.954345412
FRMD5 (1 of 2)	4.635607125	6.880621211	4.601064091	2.374654531
FRRS1 (3 of 3)	4.635607125	9.030654077	5.176197103	5.088551078
GLS2 (2 of 2)	4.635607125	9.706417308	4.217642084	7.010884806
GRIN3A	4.635607125	4.546043549	4.089834748	2.261575744
gucy2f	4.635607125	5.720022436	5.367908107	4.127375733
hoxc12b	4.635607125	2.580186879	4.217731549	2.770430286
ITCH (2 of 2)	4.635607125	4.546043549	2.492243049	1.922339382
KBTBD11	4.635607125	6.389034177	3.962027412	2.374654531
KCNS3 (1 of 2)	4.635607125	4.914641675	5.112293435	2.657357153
MYLK (1 of 2)	4.635607125	6.450467198	5.112293435	4.410072701
paqr7b	4.635607125	7.740560638	3.834220076	0.961169691
PIGN	4.635607125	7.371962512	4.089834748	6.108176848
plcb4	4.635607125	4.976074696	5.55961911	3.561981797
ponzr6	4.635607125	4.364238667	6.134752122	4.862387849
pth1rb	4.635607125	3.747414277	3.514701736	5.314702998
RASSF3	4.635607125	5.162118456	4.792775095	2.657351499
sc:d217	4.635607125	9.583551266	5.048389767	7.915515103
shisa4	4.635607125	5.601401416	3.834220076	2.544272712
si:ch211-209l18.4	4.635607125	5.406234852	4.217642084	3.053127254
spg20a	4.635607125	3.747414277	5.367908107	5.371242392
TCTN2	4.635607125	2.887351984	3.003472393	5.03200603
TMED6	4.635607125	4.853208654	3.656989643	5.427781785
tmem244	4.635607125	4.546043549	4.34544942	3.109666648
ZDHHC20 (2 of 2)	4.635607125	4.914641675	6.006944786	4.339992122
zgc:101583	4.635607125	5.468011897	6.518174129	7.406660561
zgc:162946	4.635607125	5.406105842	5.048389767	5.258163604
ENSDARG00000088706	4.616061581	3.950579421	4.400713312	3.640961675
ugt2a5	4.590869716	3.951230611	5.873699248	6.640721396
traf6	4.58881789	5.603674438	4.159591992	2.929984455
amigo1	4.587655189	5.406105842	4.02593108	1.639642414
KSR1 (1 of 2)	4.585018212	8.042073904	2.811761389	1.017709085
CABZ01109634.1	4.578589157	7.488378087	5.284507429	4.739499477
si:ch211-191d2.2	4.578399173	5.74879152	4.601064091	3.740160042
erlec1	4.569105161	9.546568587	6.185152945	4.548792103
zgc:153631	4.566574576	6.176230193	4.05170982	3.688550883
zgc:174895	4.563284054	3.443290107	4.070650867	4.886897676
si:dkey-239n17.4	4.562372132	6.821461211	4.537160423	5.65393936
abhd11	4.559849146	8.122858327	5.495715442	3.788139371
GANC	4.559719956	4.730342612	6.19865579	4.579690881
ppm1e	4.55968196	9.905460295	5.048389767	1.922339382
adam28	4.559613565	5.037507717	5.504227411	5.767018147
ANGPT4	4.559613565	4.791775633	5.623522778	5.201624211
ASCC3	4.559613565	6.880498345	4.02593108	1.356945446
bgna	4.559613565	3.809068457	5.87913745	4.296993913
BICD2 (2 of 2)	4.559613565	5.903406147	2.236685891	1.187327266
ccdc85a	4.559613565	4.853208654	3.834220076	1.922339382
cdc7	4.559613565	3.50169448	4.089834748	4.353533307
cep76	4.559613565	6.450467198	4.473256755	3.844678765
chac2	4.559613565	5.2832398	5.87913745	6.339931822
chd	4.559613565	5.774703968	4.409468114	3.448903009
CLCC1	4.559613565	7.003364386	4.409353087	5.65393936
CR384059.2	4.559613565	7.24909647	5.623522778	6.44549087
crh	4.559613565	4.116012403	5.687426446	4.918927243
ENDOU	4.559613565	3.133084068	3.578605404	7.293581774
ESM1	4.559613565	4.361744486	4.984486099	4.466612094
fabp11b	4.559613565	2.334454795	4.320744262	1.757459203
fzd4	4.559613565	5.406105842	4.089834748	1.978878776
grem2	4.559613565	3.010218026	3.962027412	3.392363616
hdhd3	4.559613565	6.081869072	5.384593354	4.014296945
hoxc6b	4.559613565	4.054579382	4.664967759	5.371242392
HTRA4	4.559613565	6.338904832	4.473256755	6.502030264
loxl3a	4.559613565	5.038926819	2.811761389	2.148496957
loxl4	4.559613565	6.020497485	3.770316408	2.035418169
LYPLAL1	4.559613565	4.361744486	5.179194185	6.049715115
mettl6	4.559613565	4.116012403	5.06168173	6.049715115
moxd1l	4.559613565	3.93171334	5.751330114	6.106254508
MPEG1 (2 of 3)	4.559613565	9.036428781	7.924054824	22.95533304
NCAM2 (1 of 2)	4.559613565	5.606666226	4.34544942	1.356945446
ntpcr	4.559613565	4.484610528	6.262559458	5.540860572
NUFIP1	4.559613565	6.20485798	6.904471802	3.392363616
prr15la	4.559613565	4.304476624	4.792775095	6.275872689
rela	4.559613565	5.836136989	3.898123744	1.922339382
rgs5b	4.559613565	5.037507717	6.518174129	6.106254508
rhoua	4.559613565	5.344672821	4.984486099	3.053127254
s100z	4.559613565	4.305201534	5.815233782	5.258163604
si:ch211-149l1.2	4.559613565	4.116079979	4.02593108	5.59793709
si:dkey-191g9.5	4.559613565	7.925228299	4.34544942	2.713890893
skila	4.559613565	8.354890847	3.770316408	1.865799989
slc1a6	4.559613565	7.494828554	3.834220076	2.035418169
slc35c1	4.559613565	5.193774892	4.217642084	2.949891975
stap2b	4.559613565	4.300311465	2.364435714	4.692769668
stra13	4.559613565	3.808847298	5.687426446	8.933224188
tbc1d20	4.559613565	6.696199282	4.792775095	2.600812105
terf1	4.559613565	4.976074696	4.601064091	5.371236738
tgfbrap1	4.559613565	6.143302093	4.664967759	3.731831789
THSD1	4.559613565	6.634766261	4.473256755	5.540860572
tmem141	4.559613565	3.378816151	5.049373883	5.82355754
UNC13D	4.559613565	3.071651047	2.939568725	4.975466636
wbp1lb	4.559613565	9.254454573	6.837692469	4.296993913
zgc:103625	4.559613565	3.025914163	3.003472393	3.123270026
zgc:103715	4.559613565	8.416323868	5.367908107	2.600812105
zgc:113176	4.559613565	3.010218026	4.281545752	3.505442403
zgc:193504	4.559613565	6.266168135	4.537160423	2.774591586
zgc:173709	4.558534457	4.92605593	5.592337788	6.184109253
CU468012.2	4.556224253	6.299649132	6.936040214	3.675592054
si:ch211-66k16.20	4.537149869	4.647862638	8.196795679	8.452639343
GMEB2 (1 of 2)	4.536040363	7.659714782	4.616797174	3.500811827
THAP1	4.528547398	5.965815953	4.792775095	2.619294833
si:dkey-20i20.5	4.524732522	5.133011491	6.238065182	5.894853716
rpp30	4.524268961	4.119004191	4.535741762	5.857820413
C19H1orf109	4.519154594	6.853222083	7.146858414	6.863712764
ROBO3 (2 of 3)	4.510719309	8.623414582	5.385500786	1.149604182
C17H2orf43	4.498180372	5.370640559	3.642509072	3.505442403
SMC6	4.494692268	8.05012163	6.262559458	5.088545424
sprn2	4.49206289	5.608189765	5.048389767	3.395535476
zgc:63972	4.49112817	3.685981256	4.719004701	4.862382195
dok7	4.48982868	6.143302093	4.984486099	3.505442403
olfml3a	4.489745087	7.801993659	3.70641274	4.014296945
AKAP2	4.487890844	7.19804563	3.00377274	1.300406053
mgat4a	4.485983406	7.064797407	2.108821042	2.261575744
CT033841.1	4.48475231	5.321297557	2.775668597	1.208772658
mocs3	4.483635205	3.879611995	4.163081132	5.210122082
ano5a	4.483620006	6.757632303	3.834220076	1.526563627
ARMC5	4.483620006	5.897631443	3.451072854	3.166206041
B4GALNT4 (1 of 2)	4.483620006	5.160859079	4.728871427	3.675060584
BX927369.2	4.483620006	4.423177507	7.157977653	4.749309062
C18H16orf70	4.483620006	5.467538863	5.943398978	2.996587861
C1H15orf23	4.483620006	4.914641675	2.875665057	6.841266625
cacng7b	4.483620006	4.423343376	5.431811774	4.523253259
CCM2L	4.483620006	3.010218026	4.856678763	4.014296945
CR925880.1	4.483620006	6.328706951	3.259087065	1.526563627
crebl2	4.483620006	7.003364386	6.709885133	3.675716441
crygn1	4.483620006	2.518753858	6.19865579	4.410072701
csf1b	4.483620006	4.300311465	6.773788801	6.728187838
CU469509.3	4.483620006	5.098940738	5.943041118	6.162793902
DEAF1	4.483620006	4.791775633	4.920582431	3.61852119
