X3.3_con_rep1	X3.3_con_rep2	X3.3_con_rep3
zgc:123010	322.368066827796	338.570249977722	309.452058872929
CNOT4 (1 of 2)	321.9983205653	246.979571753544	297.047011132797
syvn1	321.804047073309	320.584866426715	334.223806945719
ckbb	321.568184227096	182.892030807509	240.591567483888
depdc1a	321.543116731086	431.056670969178	387.42529454335
otx1b	321.321496780333	350.10328626039	340.112050332142
szrd1	318.930964530808	311.033237800667	318.554243821962
slc4a2b	318.550393568284	378.201178971472	362.783037749855
ldhba	317.674738664258	330.559099111303	297.341562301218
zgc:153126	317.387031579091	389.148900336746	313.844760671359
nrip1b	317.240044599506	299.635146022857	313.221757299359
CU075911.1	317.18193348655	274.847559000586	226.690422494929
zgc:92066	316.26184064921	332.799844571272	263.534320028045
vps35	316.181510519858	298.793825272742	304.5814061499
rpn1	315.941659662915	316.202779127411	305.343348811877
tob1a	315.887536560688	285.745300908299	296.675209883379
itgb5	315.807206530815	325.962100113932	307.532474837219
hmgb3b	315.724597538189	279.539518957138	307.555260879197
acvr1l	315.615781617916	334.8451147606	323.495477610341
cul4b	314.135656937339	276.521870676099	294.919018359513
scaf4a	314.067290939652	264.812240357579	280.74221792741
lrmp	313.574485761945	350.693599133726	336.434051734453
sept9a	312.494872197015	358.992964746463	353.670293369779
hnrnpl2	312.485756644441	306.34516510923	310.367390276539
KDM2A (1 of 2)	310.633606937574	342.67911629668	319.361758469197
usp9	310.071296231064	307.642964918648	274.835634673935
snrpa	309.709525990026	327.547004080693	287.93815706942
ssb	309.304457247311	305.436094459442	324.614216014462
max	309.03213258872	304.007792806618	311.349412527494
txlna	308.517108494095	325.949327627761	321.616463822828
eif5a	308.319416707194	278.187852425044	303.83669203331
eif5b	308.236807714567	274.66152434734	295.251360879792
orc6	308.204903529258	307.072643869078	295.639834915068
arf5	307.788440470175	253.919496405807	275.537555504213
eif4ebp2	307.293926145012	261.74738929512	333.098399427253
zgc:113424	307.283101544463	294.874325577657	231.23429019427
si:dkey-24p1.6	307.123580816873	40.5126775862451	181.526289919092
sestd1	307.119592806144	283.590075891967	303.199794771792
rab11a	306.51227454998	320.928613982874	307.790901734976
orc1	306.4843583754	386.328948504299	331.795705507425
CDCA7L	306.483788659581	333.74112423651	311.143782587563
ints3	306.215452011719	258.60812428988	250.917528993167
vldlr	306.193232995323	314.732272547256	284.287390688634
raver1	305.878749266691	781.70639919026	548.215742248545
FNBP4	305.863366939594	191.878336339927	227.286749606947
TTC31	305.363155456248	277.453154429454	309.838309771395
btg3	305.114189146211	348.538374015543	344.054033324179
ARHGAP33	304.816227176313	278.127321761113	282.15272870231
tmed2	304.486361021106	298.086893631147	289.652111066503
rrbp1a	304.347919878276	274.778698410086	282.509524641848
dnajb1b	304.114335895337	397.088413936525	291.954055782675
TCOF1 (2 of 2)	303.502459912626	497.518235894727	378.712695049955
lrp1	303.168605746689	297.022886652735	261.925959749222
sec61al2	302.904257109556	401.828687365325	368.230010143175
ctsc	302.830763570024	517.837104585083	374.617878878422
zdhhc5a	302.815950958746	299.716779099528	286.291449679212
srsf4	302.567554364528	321.885442810422	301.584209717794
PAPD5	302.443356117158	240.602193722472	247.825298076451
ndrg1a	302.369292861808	206.451789301688	248.516103814854
sf3b1	302.289532547753	366.234987423893	384.005722843418
ell2	302.27301068954	285.276604759164	300.838939841676
smpd4	302.266743815538	326.698464094835	311.181574038117
map3k7	302.202935544398	287.620641003031	258.31242905946
DCTPP1	301.286830717786	294.555012404866	284.271273662303
SH3RF1	301.176875365877	317.456152729697	309.141946536403
tsc1a	300.628237938487	258.8619088428	284.649188365233
npc1	300.441940467954	340.401163865321	338.308619445737
hmgb2b	300.437382741407	345.809495979012	288.477797005608
si:dkey-199f5.8	300.143978498056	305.502733668288	286.664918305912
prpf40a	299.889884745654	310.814994131972	304.945426864613
hif1ab	299.756570945711	289.278292825407	284.076758814249
map3k4	299.354920497906	315.424210321027	279.382836831751
pik3r3b	299.135579509906	295.743412681767	319.337305148633
BUB1	298.541364717565	274.848669691412	279.567903866515
eif4g3b	298.413748175285	289.343821445279	282.537868180415
elovl7b	298.365322231242	293.718134214353	292.256943245329
mars	298.06166310316	292.780186519743	285.387789127007
brwd1	297.883341654084	265.674663520434	264.807558791553
ENSDARG00000053404	297.838334004952	295.345243006594	300.23205339731
KIF4A	297.609877563857	424.0945333152	337.220447618296
ubap2	297.567148777997	397.035102508337	325.597349784475
kifc1	297.397373066198	317.643297971918	291.176552051289
prrc2a	297.109096364692	281.600893705116	274.038123599519
csnk1a1	296.824807574435	320.740913344314	295.049621157865
fbxw2	295.480275557075	341.142525802166	327.676991774857
RAPGEF2 (2 of 2)	295.458056640157	286.33950104675	290.208979449382
GRAMD1C	295.369750489347	283.461239932024	298.18131080372
ube2na	293.784228183408	273.801877860625	271.995717398858
trip11	293.656611641128	260.143048900932	222.098204012688
zgc:162879	293.41903964746	563.357278931492	417.865206314889
gtpbp1	293.036189921141	301.639322077532	300.160360812903
dvl3	292.960417518336	303.897282685126	284.909282541576
SERP1 (1 of 2)	292.747343404337	295.578480441261	289.395351447332
morc2	292.433429391524	313.176245625316	298.038481295738
mcm4	292.20155455604	269.766314691768	264.890366566532
tmed9	292.109260394501	290.919284896496	266.987237003605
naa25	292.007850779867	273.957369483736	271.543331313879
acvr1b	291.867130674285	306.496214172739	291.871803767224
cd82b	291.852887778825	326.728451728631	323.052539437348
usp44	291.593666584057	295.331915225935	252.503103131316
BPTF	291.584551130963	226.364158390302	235.177940464892
gnb1b	291.091176237437	249.933912694511	260.357614057764
6-Mar	290.712884138187	289.357149327789	288.440005456358
btg4	290.350544181331	355.436649136814	272.265259388491
mark3	290.265086609612	309.380028537894	304.53805710406
arhgef1b	289.828683496885	287.502911645797	285.560629452142
gatsl2	289.456658271637	291.334114322956	282.307784919922
homez	289.300555838958	238.476956339936	293.606876527698
AMBRA1 (2 of 2)	289.252129894915	332.852600603122	310.720851658905
SSH3 (1 of 2)	288.70520161498	221.269030904486	283.617147954094
atp1b3b	288.117253796121	299.012624134073	299.807455190066
ppp4ca	287.989067438544	292.053818450722	307.476343420918
canx	287.842080458959	315.513618029779	306.564902235312
desi2	287.840371311504	303.999462880049	284.847593529987
dstyk	287.800491104737	341.170847450648	283.828335489311
rtf1	287.528166446146	270.935278541243	294.093719506059
wu:fe05a04	287.143037757075	273.545871926053	271.446629649381
trip12	286.824566017714	275.040257595087	248.389391234506
uggt1	286.6952402285	229.704451814759	249.784340841301
irf6	286.516349163085	442.244849004862	320.402690934097
tox4	286.310681354726	240.171259737363	286.802190218608
cpsf2	286.30555391236	277.844660163372	278.252427477528
rnps1	285.854338088875	322.355249650383	283.73274534387
xrn1	285.404831412846	296.443680382108	280.071419532039
zgc:55512	285.149598228807	274.27057400976	282.39114845443
exosc10	285.123391201681	271.46228417636	273.433460193268
eif4a3	284.700661268596	300.065524611628	264.764209745713
SENP1	284.46194984329	308.631447467158	304.15903098077
CECR2	284.416372478339	295.575703866972	299.072188985463
krcp	284.049474794936	432.62824705343	336.147281298129
qrich1	283.894511793894	282.505521795302	280.944513408866
pdia4	283.813042232904	368.845580808702	349.333722987651
oaz1	283.516789410461	162.275506855292	223.853284017496
si:dkey-256h2.1	282.993789294379	406.04917439475	290.578557660685
SF3B3 (1 of 2)	282.665632286627	260.56620825396	167.764084121415
ncor2	282.644552801346	238.598572962285	246.070218071643
hdgfrp2	282.376785869302	219.477545166226	250.796929767634
KDM4A (1 of 2)	282.375646437665	303.408039315887	300.649982490211
CABZ01056056.1	282.299304319042	282.025163647119	285.399459978412
dicer1	282.29645573995	252.979882725884	266.746594312068
ypel3	282.268539565369	284.70683900408	251.732824175106
slmapb	282.192197546224	264.776144077016	273.416231746577
FOXK2 (1 of 2)	281.965450153105	223.840751434443	253.19724342689
dbr1	281.776304202959	296.462561413195	237.752761727868
ctdspl2a	281.59570389061	302.350140882391	318.354171378621
plxnb2a	281.557532831298	279.159675120416	275.255786804951
setd8a	281.332494685113	307.127065886241	297.261533323882
edc4	281.24874626085	254.813573289624	270.092806050311
paxip1	281.125687445118	406.65670241571	302.529552037252
psme3	280.938250542948	302.205755861988	295.376961941082
mapre1b	280.309852702024	281.91687490728	293.004436159561
TCEB3C	280.180527012289	249.908367722169	263.689931906488
ptpn13	280.088802566568	292.885143288955	263.936132193312
trim33	280.085384271658	242.968443069906	283.269799926543
scaf11	279.892819927122	249.691790038788	248.630033926043
adssl	279.774318837936	263.634391287048	269.803812477176
pik3c2a	279.760645658295	263.014646074403	264.141206373714
CEBPZ (2 of 2)	279.496866637501	244.681072305784	258.990452328704
slc16a8	279.443882966911	247.303882882276	254.340990911103
pnpla7a	279.392038727957	303.159252718909	269.121343131703
PIM3	279.18580120378	325.839372800756	226.773786029437
safb	278.857644295506	276.83896256909	260.749422650212
zgc:152873	278.832576700018	267.431163668957	272.976072371228
racgap1	278.625769460022	328.995852851769	345.411747239949
f11r	278.542590751578	298.965421352652	283.059168150855
si:ch211-137a8.2	277.978001281273	290.906512308474	300.046986362546
phrf1	277.778030631098	253.220894690781	251.378807131908
nsun2	277.655541531183	301.762049390707	279.318924782048
fnbp1l	277.650983804636	272.639577850553	279.162201384548
bmi1a	277.533622047609	287.216362782941	294.793417298223
csnk1g2a	277.37011330929	268.978305369841	264.325717648949
KANK1	277.266994547202	334.770145625185	314.392181043554
EP400NL	277.107473819612	235.179423137297	234.808362154892
ywhabl	276.819766734446	276.130364942181	226.838253838669
ZC3H4	276.76165562149	281.296019003809	237.725529609662
PTK7 (1 of 2)	276.659676291038	328.840361228658	343.206504188276
TIMELESS	276.502434426722	317.830998610478	311.045413644479
ppp1r13bb	276.158325376055	279.025285910044	277.564956296298
kif5ba	275.746420043518	286.165683687039	291.331052410675
suz12a	275.46270096908	307.47636679468	316.982563573332
snrnp70	275.367558228449	365.37978349678	296.610742074147
ATAD2B	275.3350844268	245.640677809472	239.110475643638
prpf4bb	275.252475434174	232.130121237148	253.640181599882
arhgap21b	274.844558112367	199.014846851807	286.365365301733
wdr43	274.803538473963	162.924684407245	212.038450034566
sfpq	274.611543845246	283.095834668638	272.630391622262
suv420h1	274.347764923931	229.937133954939	267.485750833371
cstf1	274.074870450043	344.964843258269	306.380390960076
rhogc	274.054930396398	292.285945194563	287.018935349111
tjp1	274.017329052905	279.200213960581	266.081909172815
rbm25	273.623084910739	258.351007868185	248.747298594404
RBM7	273.54104573341	282.873703734828	280.223141093782
erlin1	273.436787539685	315.076575499754	279.900802146322
cltca	273.140534717242	277.723043541023	228.763395370968
ucp2	272.439213152084	405.161761452188	359.517410748477
u2af2b	272.436364572992	278.341678062841	262.436700288618
eomesa	272.364010465097	310.005327000967	290.549102603061
ppp4r2a	272.13612373982	304.330437848186	290.022245136032
CDCA2	272.003949371514	263.281758407981	280.503798273987
rras	271.829046316828	308.714191132803	306.678832346502
ipo7	271.767516908962	234.135963175285	241.184004279206
INCENP	271.228564650485	414.803908477814	354.385552428744
CNP (2 of 2)	271.224576639756	444.545014437936	265.08210271564
nipblb	271.209763928999	209.655472235973	202.621706771475
tjp3	271.131712762399	266.882500326613	208.416582951875
txnrd1	270.959658187325	363.021863974064	387.386391573739
BX323449.4	270.945415291865	296.517538826697	277.916194640549
KIF20B	270.920917511674	295.601804235653	280.236479322469
rbm4.2	270.317017550421	283.122490331806	264.34294609564
add1	270.253209179802	281.266586664501	212.221294031216
cherp	270.015637285612	253.745678944245	249.786008119886
ankrd28b	269.74787025409	313.878179209118	270.656899208365
bag4	269.737615369358	287.051430644286	252.329707046653
lsr	269.462442131675	298.319020476839	270.400695348723
C11H12orf50	269.25905318659	316.334391661642	291.214343501843
xpo1a	268.940011631932	384.157063634829	317.532207082338
yth2	268.791315504893	216.464339546641	236.296678869014
PRKACB (2 of 2)	268.726937517934	279.815516613624	305.588437480947
csnk1db	268.703009453561	405.915340580717	316.72191363746
si:ch211-69g19.2	268.681360152983	499.079260772609	344.369703255991
ube4b	268.640910230398	282.758195657395	256.315594844057
SENP2	268.640340514579	317.776576491463	269.172472810944
dlgap5	268.628376482393	258.460962593338	263.068040053546
prkci	268.317311048672	277.990155874601	257.65052271785
ep300b	268.288825158273	239.630371027101	231.21817316794
SIPA1L2 (2 of 2)	268.244956940777	251.584345281145	253.909167829987
PLEKHM1	268.217040865675	321.495603061817	282.203858381551
calm2b	268.121898125044	254.243252138201	221.761971175709
cyp11a1	267.841597345517	269.591941935718	268.382742369929
arf1l	267.785195380016	277.849658119314	280.709428312614
ccdc6a	267.674100596469	262.043933968006	257.679422015946
si:ch211-106a19.2	267.64903310046	275.645008939908	266.466492891391
ptbp1b	267.619407778424	280.910621916658	262.331106471661
brd3b	267.572690981836	241.946085622485	259.199972684031
rap2c	267.556169223102	258.266042719035	238.086771625429
foxh1	267.184713713673	253.544650525026	266.950557072109
lnx2b	267.000125490074	321.178511270678	305.919668580864
fzd7b	266.913528486719	267.353973151889	247.263427956512
slc38a7	266.869090553404	299.471879767665	270.667458639409
MBTD1	266.632657991373	270.198914662191	267.554108959303
si:ch73-22o12.1	266.468579537236	283.085838756755	257.629403954459
pigo	266.467440105599	303.430252419453	277.241505829781
stam	266.411038140098	257.977272576379	267.653033661916
bckdk	266.331847442383	310.630070169552	271.856222448049
WNK1 (2 of 3)	266.311907388739	214.194717143702	249.163004747887
NUFIP2	266.191127436279	372.192538174415	350.711444147755
lgmn	265.988308207013	207.289222786688	187.815789711254
map4k5	265.950137147701	291.33578030827	274.010891580009
rasa1a	265.174182611374	257.195371799368	248.361603455467
zgc:162740	264.881917899139	293.524325030877	267.126176194887
gyg1a	264.774811026843	247.899193711553	230.693538739025
rps6ka3a	264.673971128028	245.680106060663	290.494082705816
dock7	264.61642973089	269.571950213805	265.996878359721
zgc:77118	264.584525645059	557.97615797916	374.840181604211
mcm3ap	264.517868695349	300.054418110771	199.257710827012
ly75	264.206233545809	272.070922786296	262.392795483249
uchl1	264.090011319897	224.748156098918	217.672712599462
ehmt1b	263.914538449913	247.607091598269	281.89152300691
arid3b	263.727671363041	264.385749033924	256.22389491662
mphosph8	263.681524282271	246.707461464024	243.554307022612
zgc:113886	263.347670116335	3.53198124956646	47.8661110662626
u2af2a	262.967668969108	266.172236816242	262.430586933803
tpra	262.953995689988	191.624551787008	254.975665134507
