X96_bap_rep1	X96_bap_rep2
CR853282.3	3.36352819615212	3.36436892821018
CTIF	2.36692724993829	1.50839740678387
CU929225.1	1.30803874348955	0.928101773653135
cux2	1.1835196834789	0.580063608276723
cyp2u1	1.24575118422935	1.16012721655345
DIAPH1	2.05548945363728	1.74019082483017
DMWD	2.11777701289748	1.56617174214196
ensab	1.30803874348955	0.464050886826568
ENSDARG00000090250	2.05548945363728	0.522057247038673
fam84b	3.05214645933557	2.72629895869541
gna14a	1.80633921659647	1.2181335777915
grapb	1.93091433511687	1.2761399380036
gtpbp3	1.93091433511687	2.95832440159572
hapln4	2.4292272659953	1.2761399380036
HAUS8	2.42921480822379	2.378260793319
helt	2.30463969067809	2.26224807186884
iffo1a	1.24575118422935	0.290031804138362
igfbp2b	2.30463969067809	1.56617174214196
kcnf1a	4.11097890727456	2.90031804138362
KCNH5 (2 of 2)	1.80633921659647	1.2761399380036
klhdc5	2.24235213141789	2.20434612320012
lmf2a	2.92751528230541	4.29247070083737
LOX (1 of 2)	2.7406526045248	1.62417810338001
lrrc48	2.86522772304521	2.08822898918064
mboat2a	2.6783650452646	1.74019082483017
MDFI	2.42921480822379	2.26224807186884
ntng1b	3.05209040082582	2.14623535041869
p2rx2	2.55378992674419	3.24835620573408
pdp2	3.55039087393273	1.50816538192986
pdzd3a	2.92751528230541	2.61028623724525
pif1	2.30463969067809	2.61028623724525
plekhh2	3.11437796008602	2.08822898918064
PPM1J	1.86862677585667	1.45015902069181
PPP1R1B	2.55378992674419	2.03022262896853
prl	2.05548945363728	4.81452794787605
rab11fip4b	2.49150236748399	3.07524782344485
rsg1	3.55039087393273	2.61028623724525
si:ch211-10d23.5	2.18012063066744	2.66829259745736
si:ch211-120k19.1	1.80633921659647	2.26224807186884
si:ch211-196f5.9	3.30124063786663	2.90031804138362
si:ch211-42i9.5	2.7406526045248	2.5522798760072
si:ch73-21k16.5	1.74405165733626	1.91420990751838
si:dkey-188i13.7	1.93091433511687	4.52449614476363
si:dkey-284p5.3	2.55378992674419	1.97221626773048
si:dkey-50i6.5	2.42921480822379	2.61028623724525
si:dkeyp-53d3.6	1.99789214739404	2.378260793319
si:zfos-223e1.2	3.79954111097354	3.13234348428393
slc7a4	1.61947653881586	1.1021208553154
SNX24	1.86862677585667	1.50816538192986
STIM2 (2 of 2)	3.550459390214	2.43626715455705
swap70a	3.05209040082582	1.56617174214196
TEP1	1.55718897955566	1.45015902069181
TIAM2 (2 of 2)	1.93091433511687	0.928101773653135
tll1	2.11777701289748	1.16012721655345
TMEM216	1.99320189437708	2.63363959825466
TMEM26 (1 of 2)	2.18006457215769	1.97221626773048
traf2b	2.80294016378501	1.85620354628032
ttll6	1.86862677585667	3.01633076283377
zgc:153157	3.23895307860643	2.08822898918064
zgc:162160	1.43261386103525	1.1021208553154
zgc:195245	2.42921480822379	2.26224807186884
si:ch73-248e21.1	3.48633434815641	3.95780880312535
acot9.2	3.16511740590539	2.66154065748283
pcdh2ab5	1.39654313560296	0.4661594180864
si:ch73-346o4.3	1.88285325461471	3.09304417499143
si:ch73-289h5.4	3.09716790694427	2.91433817835131
CABZ01081333.1	1.78077017324139	0.970498621979545
RNF14 (5 of 5)	3.13941132998778	2.96642789093595
si:ch73-196i15.3	3.94560543699035	1.56636896383214
ENSDARG00000057519	2.2570582241448	1.65864548228913
ANO9 (2 of 2)	2.79483655252682	3.3856978670591
her4.4	3.05740352974729	2.669661547892
ENSDARG00000079456	2.88719031611207	3.39377815258021
pcdh2g29	1.63592668349057	0.936535897666518
TRPM4 (2 of 3)	2.30151908373185	1.43869696397217
si:dkey-240n22.6	6.50880078628621	3.05208008272903
si:dkey-20i20.2	2.61924169466358	3.13361382387348
urp1	1.55718897955566	2.68191249137235
METTL25	2.57256962595667	1.88618123395364
CU611036.2	2.24235213141789	0.870095412415085
si:dkey-29p23.3	1.40197461091704	1.4315273778241
si:ch73-338a16.3	1.05888850644874	1.74019082483017
BX927122.1	1.48951977606743	1.18483212590261
si:dkey-31n13.4	2.5960395781861	1.913931477078
tctn1	2.7406526045248	4.75652158766394
gfra3	1.37032630274976	1.16012721655345
adora2aa	1.86862677585667	1.85620354628032
AKAP9 (1 of 2)	2.36692724993829	0.870095412415085
AL929007.2	2.92751528230541	5.80162219019217
ANGPTL1 (2 of 2)	1.49490142029545	1.97221626773048
bbs10	2.11782684300883	1.68218446359212
BX470131.2	3.17666551934622	3.88642617524886
BX571880.1	2.24235213141789	3.36436892821018
BX908759.3	4.79614205816208	3.88642617524886
C13H2orf50	1.99320189437708	2.26224807186884
C1H9orf156	1.43261386103525	1.97241929011895
C20H1orf95	2.05548945363728	0.522057247038673
C6H1orf74	2.7406526045248	2.5522798760072
CABZ01109105.1	2.07398262995317	1.04290796216905
ccdc3	0.747450710147726	0.98610813386524
CHCHD5	2.98980284156562	3.19034984552198
chrna10	2.80294016378501	1.99953146361236
cmklr1	1.86862677585667	1.85620354628032
cpeb3	2.7406526045248	0.870095412415085
CR391924.1	2.36692724993829	6.61272513394427
crfb17	2.30463969067809	2.84231168014556
CRTC1 (1 of 2)	1.68176409807606	0.406044525588517
CU302376.1	1.30803874348955	0.754082690964929
CU856237.1	1.68176409807606	1.1021208553154
CU914780.1	4.11097890727456	2.61028623724525
CUTA	2.92751528230541	3.30636256697213
dcakd	2.49150236748399	2.4942735157951
depdc1b	2.05548945363728	0.870095412415085
ENSDARG00000044501	7.34993198490628	2.03022262896853
ENSDARG00000058950	1.86862677585667	3.01633076283377
ENSDARG00000074119	1.24575118422935	1.04411449510329
ENSDARG00000086254	3.67496599245314	4.23446434062527
ENSDARG00000091294	3.36352819615212	2.90031804138362
ENSDARG00000092464	1.61947653881586	2.4942735157951
fam160a1	1.86862677585667	0.696076329726879
FAM222A (2 of 2)	2.05548945363728	0.98610813386524
FILIP1 (2 of 2)	1.74405165733626	1.04411449510329
gal3st1	3.67496599245314	1.97221626773048
GAL3ST1 (2 of 2)	1.18346362496915	0.812141257461699
grap2b	2.92751528230541	3.48038164966034
hoxc1a	0.996600947188538	0.98610813386524
IKZF2	1.37032630274976	1.16012721655345
kazald2	1.43261386103525	0.870095412415085
lrrc8da	2.55382107068563	2.03022262896853
lrrtm4l1	1.55718897955566	1.16012721655345
mafg2	1.74405165733626	1.2181335777915
MEX3A	1.49490142029545	0.522057247038673
MTRF1	2.30463969067809	2.26224807186884
NAT6	2.6160774860044	1.68218446359212
nt5c1a	4.85842961742229	2.27103603540045
ntf7	1.86862677585667	1.74019082483017
orai1b	1.55718897955566	0.928101773653135
P4HTM (1 of 2)	3.61267843319294	1.97221626773048
PMVK	2.11777701289748	2.17747177628496
POLQ	1.06063255839654	2.20697381080178
ppp1r8	1.49490142029545	1.39215265945376
prune	1.43261386103525	0.522057247038673
RHNO1	2.6160774860044	2.61028623724525
rwdd3	2.98980284156562	3.65440073234854
SAYSD1	1.99320189437708	2.90031804138362
SFTPB (2 of 2)	2.7406526045248	2.5522798760072
si:busm1-163l24.3	2.49150236748399	2.32563742367273
si:ch211-132b12.1	1.55718897955566	1.2761399380036
si:ch211-1e14.1	2.18006457215769	0.522057247038673
si:dkey-3h3.3	1.80633921659647	1.85620354628032
si:dkey-79f11.11	2.5605792708868	4.93054067035215
SIMC1	2.86522772304521	2.32025443310689
slc10a1	3.42581575541233	3.19034984552198
SLC44A4	3.11437796008602	3.36436892821018
SLMO1	2.05548945363728	0.754082690964929
smtlb	0.996600947188538	1.91420990751838
socs2	2.42921480822379	1.56617174214196
ssh1a	0.685163150887523	0.522057247038673
tbx22	1.61947653881586	1.85620354628032
tet1	0.872025828668132	0.522057247038673
TMEM101	3.92411622949395	1.45015902069181
TMEM121 (1 of 2)	2.180699904859	1.56617174214196
TMEM121 (2 of 2)	1.37032630274976	0.98610813386524
TMEM150B	3.92411622949395	3.48038164966034
TMEM55B (2 of 2)	1.49490142029545	1.56617174214196
VSTM5	3.86182867023375	3.13234348428393
c1qtnf1	4.6782690813331	3.28443616235438
si:dkey-17e16.18	2.06713722730081	3.93460045752145
ccdc24	3.12945777816069	9.06227574499296
DHPS (2 of 2)	0.42220936868265	2.46312990007561
GPR137B (2 of 3)	1.31916330147128	0.683889193927792
si:dkeyp-82a1.1	0.927723364231124	2.9094714448041
si:dkey-220a11.5	0.382059430231519	2.07028762222855
zgc:174311	2.07188353882753	3.68130988242753
ENSDARG00000095055	5.06361729501482	3.50609006852932
ved	2.11095029641504	3.14570814952578
CT955987.1	1.88501463264851	1.34386816493948
RNF126 (2 of 2)	1.0051904017887	1.01272145243491
si:dkey-156k2.6	0.853719515026121	1.28435363855957
FILIP1L (1 of 2)	1.05888850644874	1.1021208553154
TAOK1 (2 of 3)	2.07374593716794	0.35681684717518
si:ch211-280c16.3	1.79563198567546	3.6929517597684
nudt13	1.79667218766596	2.26098353297758
SETD9	2.05548945363728	2.90031804138362
si:rp71-39b20.4	2.7406526045248	2.69281768721123
si:dkey-72l14.3	1.37032630274976	1.62417810338001
slc22a7b	2.7406526045248	3.97516430570521
abcc6a	2.05549568203568	3.48038164966034
abhd2a	1.18346362496915	1.04411449510329
ABTB1	2.42921480822379	1.04411449510329
ADAMTSL3	1.37032630274976	0.754082690964929
adarb1b	1.43691793190764	1.50816538192986
adra1ab	1.86862677585667	0.928101773653135
ak7a	2.11777701289748	2.43626715455705
AKIP1	3.23895307860643	3.19034984552198
AL929495.2	1.37032630274976	1.45015902069181
ARHGEF38	2.30463969067809	1.85620354628032
ARHGEF40	1.74405165733626	0.696076329726879
ASTN2 (2 of 3)	2.87292023661579	1.51371658966844
BX465203.3	2.18006457215769	2.95832440159572
BX640537.2	2.05548945363728	1.04411449510329
CABZ01041604.1	1.68176409807606	0.98610813386524
CABZ01070468.1	2.6783650452646	1.50816538192986
CABZ01073099.1	2.55390204473841	2.20424171165674
CABZ01075191.1	1.37032630274976	1.50816538192986
CABZ01113057.1	2.42921480822379	1.85624995186669
cacng7a	1.86862677585667	1.16379901958895
CARD14	2.55378992674419	3.01633076283377
CCDC160	2.05548945363728	2.84231168014556
cep78	1.55718897955566	0.928101773653135
CIT (2 of 2)	1.99770528472016	0.638069969514774
cradd	2.05548945363728	2.14623535041869
crfb13	1.61947653881586	1.2761399380036
CT027762.4	1.37032630274976	3.24835620573408
CU929378.1	2.6160774860044	2.4942735157951
DCC (2 of 2)	1.0827944719088	0.870095412415085
dio3b	2.6160774860044	0.348038165376412
DOM3Z	1.61947653881586	1.74019082483017
ENSDARG00000086825	1.68176409807606	1.16012721655345
ERMP1 (2 of 2)	1.61947653881586	0.580063608276723
esr2b	1.61947653881586	2.32025443310689
F7 (2 of 3)	3.98711386710985	5.0465533918023
fam129ab	1.18346362496915	1.04411449510329
fam155a	1.93091433511687	0.754082690964929
fam69b	2.55378992674419	1.2181335777915
GCNT4 (3 of 3)	1.55718897955566	1.31997534514421
hck	1.86862677585667	2.94781364913719
HDAC7 (1 of 2)	2.86522772304521	1.2181335777915
hs3st3l	1.49490142029545	1.91420990751838
hspbap1	1.86862677585667	1.68218446359212
KCNK18	1.43261386103525	1.56617174214196
KCTD5 (2 of 2)	2.30463969067809	0.696076329726879
KLHL7	1.80633921659647	1.33414629924165
LRRC53	1.55718897955566	1.04411449510329
lrriq1	1.12117606570894	0.812089051177034
lyn	2.05548945363728	3.07433712407182
nkx3.3	1.43261386103525	2.95832440159572
nphs1l	1.93091433511687	1.97221626773048
NYNRIN	1.49490142029545	0.580063608276723
pcgf5b	1.93091433511687	4.00243889669901
PDE1A	1.86862677585667	1.33414629924165
pdlim5a	1.61947653881586	1.45015902069181
PLCB1 (2 of 2)	2.30463969067809	1.68218446359212
prr11	1.68176409807606	3.36436892821018
RBM10	2.55378992674419	1.04411449510329
RBPMS	2.80294016378501	1.68218446359212
SDSL	2.98980284156562	2.26224807186884
si:ch211-106h11.1	3.55039087393273	2.378260793319
si:ch211-283g2.1	2.55378992674419	1.97221626773048
si:ch73-220n21.1	2.25868392872527	1.2181335777915
si:ch73-299h12.9	1.18346362496915	1.50816538192986
si:dkey-15h8.9	1.61947653881586	1.39215265945376
si:dkey-92i17.2	4.48603098674816	4.81452794787605
si:dkeyp-106c3.1	2.24238327438461	2.4395503149105
si:dkeyp-15g12.1	2.11777701289748	1.45015902069181
SIPA1	1.12117606570894	0.348038165376412
SLC25A29 (2 of 2)	2.6783650452646	2.03022262896853
slc50a1	1.99320189437708	2.08822898918064
sod3	3.11437796008602	3.82841981401081
sprb	3.48810331467253	1.45015902069181
st8sia4	3.05209040082582	3.01633076283377
stk19	3.17666551934622	3.42237528842229
syndig1l	1.80633921659647	1.33414629924165
tmem150a	2.7406526045248	1.79819718504227
trmt2b	3.23895307860643	3.42237528842229
tsnaxip1	2.42921480822379	3.01633076283377
ttc39a	3.2389281630634	1.90952879426475
UBAP1L (1 of 2)	1.18346362496915	0.98610813386524
WIZ (1 of 2)	0.747450710147726	0.232025442900311
wu:fi26e04	3.17666551934622	2.4942735157951
zgc:136870	2.18293602854718	2.14623535041869
zgc:163143	1.68176409807606	2.08822898918064
zgc:172120	1.43261386103525	1.68218446359212
zgc:172339	0.809738269407929	1.74019082483017
zgc:174972	2.30712496394831	2.8613029632298
pcdh1g26	0.8935773240474	1.1146792327276
BX119910.8	2.87572940512242	3.2615990583636
si:dkey-43f9.4	1.30876127864205	2.28471973597075
si:ch73-94f11.5	4.2979786176177	3.47789897746419
BX547992.1	0.932095950410074	1.8428040768487
si:ch211-154o6.3	3.51013442499537	2.69068305280907
RSPH10B2	1.92082375072726	1.67087902367458
CABZ01088508.1	2.58419871345028	1.63105185699282
GIGYF1 (2 of 3)	1.99254787453114	1.47238125784482
p2rx3a	1.54945286524683	1.81363267803098
si:ch211-207e19.14	2.22130516457581	2.15194897668362
si:dkey-253d23.3	1.54127450833427	2.1526914588839
BX664622.2	2.0090540777156	0.813713229258869
pard6b	1.76419545377566	2.28371622645092
pcdh2g20	1.98444426327295	0.291830581802586
htr3a	2.23411771599558	1.68218446359212
si:dkey-112m2.1	1.80424635484393	1.3574416532681
henmt1	1.24575118422935	1.85620354628032
ARHGEF9 (1 of 3)	0.736382210675755	0.994629268353065
si:ch211-196c10.11	0.899295322258066	0.3543788405611
dnali1	1.42994172509115	2.13888014397703
cep44	2.80294016378501	2.85713230527055
tmem184b	1.75229853053009	1.29127959845704
si:dkey-15h8.15	2.05548945363728	2.09104229810183
si:ch211-51a19.4	2.18959456852566	1.11170350630601
BX901892.1	2.04129411882067	1.69522429383317
zgc:112054	1.30803874348955	1.45015902069181
ENSDARG00000091821	1.68176409807606	1.85620354628032
BX571811.2	1.71692542568198	0.470388082002657
si:dkey-6f10.3	2.05548945363728	2.26227127466203
mgat3	2.30463969067809	2.14623535041869
AAED1	1.24575118422935	1.45015902069181
acsl3a	3.19651033511753	1.50816538192986
adra1bb	1.37032630274976	1.85620354628032
AL840631.3	2.49150236748399	2.08822898918064
ANPEP (5 of 5)	3.17666551934622	6.61272513394427
avpl	2.05548945363728	1.1021208553154
BIN1 (1 of 2)	1.74405165733626	0.406044525588517
brms1lb	2.86522772304521	1.56617174214196
btr01	3.06378177522759	2.90031804138362
C8H1orf114	1.99320189437708	0.928101773653135
CABZ01079490.1	1.80633921659647	1.33414629924165
CCDC39	2.05548945363728	1.97221626773048
ch25hl2	2.18006457215769	2.26224807186884
clcn1b	2.24235213141789	1.79819718504227
CU062632.1	1.80633921659647	1.39215265945376
cx47.1	1.55718897955566	2.61028623724525
def6b	5.60588032757001	3.36436892821018
dkk1a	2.80294016378501	2.4942735157951
EGFLAM	1.05888850644874	0.638069969514774
elk4	1.93091433511687	2.32025443310689
ENSDARG00000038458	2.42921480822379	1.85620354628032
FAM177A1 (2 of 2)	3.61267843319294	2.84231168014556
fam219b	1.80633921659647	0.870095412415085
FAM69A (1 of 2)	1.37032630274976	1.1021208553154
fancg	1.86862677585667	2.78464755702915
figf	2.18006457215769	1.85620354628032
flrt1a	2.49150236748399	1.50816538192986
foxe3	1.43261386103525	1.2181335777915
GABRR3 (1 of 2)	1.37032630274976	0.870095412415085
gpr133	2.05582580664521	1.56617174214196
GPR17 (1 of 2)	0.747450710147726	0.406044525588517
GPR180	1.99320189437708	0.928101773653135
havcr1	1.86862677585667	3.24835620573408
hoxa13a	1.99320189437708	2.78430531993346
hoxc11b	2.36692724993829	1.79819718504227
HSPH1	2.42921480822379	4.00243889669901
ido1	2.42921480822379	4.17645797938722
INSC (1 of 2)	1.37032630274976	1.33414629924165
itln3	3.98640378875415	2.08822898918064
large	1.05888850644874	0.870095412415085
LCP2 (1 of 2)	1.49490142029545	1.91420990751838
MB21D2 (1 of 2)	1.43261386103525	0.754082690964929
mettl20	2.6783650452646	3.01633076283377
PCYOX1L (2 of 2)	1.86862677585667	1.19697285714127
pgbd5	1.61947653881586	1.39215265945376
plin2	6.41561859697794	4.93054067035215
PPP1R35	2.04213500036578	1.50816538192986
ptf1a	1.61947653881586	2.378260793319
rasal3	1.37032630274976	1.56617174214196
ryr2a	2.11777701289748	1.2761399380036
si:ch211-225b14.5	2.24235213141789	1.68218446359212
si:ch211-238e22.4	0.747450710147726	2.26217846451523
si:dkey-253d23.9	1.43261386103525	1.68218446359212
si:dkey-266m15.5	2.42921480822379	1.50816538192986
si:dkey-86e18.1	2.86522772304521	3.42237528842229
si:dkey-97i18.6	0.747450710147726	0.522057247038673
si:dkeyp-116h7.2	1.80633921659647	1.74019082483017
sim1b	1.05888850644874	0.696076329726879
SLC22A14	1.74405165733626	2.14623535041869
slc25a15a	3.92411622949395	5.0465533918023
SLC35F4	2.36692724993829	2.14623535041869
slc8a3	1.43261386103525	0.98610813386524
SNAP23 (2 of 2)	3.79954111097354	5.80063608276723
SPTBN4 (2 of 3)	0.747450710147726	0.348038165376412
st6galnac3	1.12117606570894	0.754082690964929
st8sia7.1	3.22420338416657	4.06044525793706
sv2c	1.12117606570894	0.464050886826568
tbx5a	1.24575118422935	0.928101773653135
TOX4 (1 of 2)	1.37032630274976	0.580063608276723
tyk2	2.86662296421356	1.45015902069181
urp2	3.17666551934622	2.90031804138362
zdhhc14	1.55718897955566	1.1021208553154
zgc:153372	1.68176409807606	1.79819718504227
zgc:165409	2.2555259494392	2.03974147227788
zgc:174917	3.79960962725481	12.3553548595772
zgc:193690	1.18346362496915	0.928101773653135
zgc:73228	1.55718897955566	1.1021208553154
si:dkey-20i20.13	1.37032630274976	1.33414629924165
RSF1 (2 of 3)	1.28687965962797	0.558263077991245
pdxka	2.12293442211179	2.3320123223618
si:ch211-264e16.1	3.73269410286051	1.68218446359212
si:dkey-105h11.2	2.68050150873008	6.39212694357382
PMFBP1	1.30803874348955	0.736628576514038
PSMB10	1.74405165733626	2.14623535041869
RETSAT (2 of 2)	1.4945401527192	1.01066222608465
ENSDARG00000077854	0.831644803965043	1.52217971819925
FBXO10 (1 of 2)	2.21096542962944	1.06480536329531
FAM196A (3 of 3)	1.16406727922528	0.845599326152692
GTPBP6	2.39381056040895	2.25854146566951
G0S2	2.42921480822379	3.42281033669071
si:dkey-114d20.1	2.40211349211253	3.77222905287242
zgc:198329	2.52049722685181	3.40935286027613
ugt5a2	7.90217348483158	8.22408383156659
CCDC57 (2 of 2)	2.17988393788221	1.85620354628032
ENSDARG00000079006	1.54593984678292	1.35283014736808
si:ch211-182e10.4	0.622440825051083	0.754076890266633
si:ch73-222f22.2	2.25689627603923	2.52751696070103
pdlim3a	2.49150236748399	2.43626715455705
si:ch1073-296i8.2	1.98485536096055	1.684933965858
si:ch73-138e16.3	1.48946994595608	2.24282754224043
tapbp	2.75009539844159	2.75093425966502
si:ch211-162i8.3	0.000401790179562848	0.00124087750024306
SNX20	3.54060549860961	4.66715118724899
APOBEC2 (2 of 2)	1.76262580770494	2.43535065448572
BX005376.2	1.96235709541507	2.90031804138362
snx18b	1.49832723630819	1.68218446359212
ANGEL1 (1 of 2)	2.36688364822535	1.45015902069181
tmem240	2.05548945363728	1.79819718504227
zgc:174315	1.61947653881586	3.36436892821018
CABZ01040037.1	1.99429192647894	2.20424171165674
MEX3C	1.80633921659647	0.928101773653135
BAALC (1 of 2)	1.18346362496915	1.45015902069181
ENSDARG00000006544	1.68176409807606	1.2181335777915
atp8a1	2.36692724993829	0.98610813386524
abcg4a	1.30803874348955	0.580063608276723
ABHD10 (2 of 2)	1.80633921659647	0.696076329726879
ADAMTS20	1.80633921659647	0.464050886826568
adgb	1.80633921659647	2.20424171165674
AL935197.2	1.18346362496915	0.580063608276723
ANKRD34A	1.24575118422935	0.580063608276723
btr06	1.43874295693351	2.51993552907772
BX004999.3	1.80633921659647	2.5522798760072
